"enrollee_id","city","city_development_index","gender","relevent_experience","enrolled_university","education_level","major_discipline","experience","company_size","company_type","last_new_job","training_hours","target"
5814,"city_11",0.55,"Male","Has relevent experience","no_enrollment","Graduate","STEM","7","50-99","Pvt Ltd","2",18,1
18742,"city_21",0.624,"Male","Has relevent experience","Full time course","Masters","STEM","3","10/49","Pvt Ltd","1",101,1
6240,"city_114",0.9259999999999999,"Male","Has relevent experience","no_enrollment","Graduate","Humanities","18","100-500","Pvt Ltd",">4",61,0
29056,"city_115",0.789,"Male","Has relevent experience","Full time course","Graduate","STEM","10","<10","Early Stage Startup","1",77,1
16439,"city_21",0.624,"Male","No relevent experience","no_enrollment","Graduate","STEM","2","100-500","NGO","1",19,1
22429,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","7","500-999","Pvt Ltd","2",55,1
14554,"city_21",0.624,"Male","Has relevent experience","Full time course","Masters","STEM","3","50-99","Pvt Ltd","1",100,1
26326,"city_103",0.92,"Female","Has relevent experience","Part time course","Graduate","STEM","15","10000+","Other",">4",65,1
20494,"city_160",0.92,"Male","Has relevent experience","no_enrollment","Graduate","Other","8","50-99","Pvt Ltd",">4",57,1
23264,"city_61",0.9129999999999999,"Male","No relevent experience","no_enrollment","Phd","STEM",">20","1000-4999","Public Sector","4",78,0
10425,"city_149",0.6890000000000001,"Male","Has relevent experience","no_enrollment","Graduate","STEM","5","50-99","Pvt Ltd","1",12,0
3769,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Masters","STEM","4","50-99","Pvt Ltd","1",5,0
31587,"city_160",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","13","50-99","Funded Startup","1",10,0
22470,"city_136",0.897,"Male","Has relevent experience","no_enrollment","Graduate","STEM","17","10000+","Pvt Ltd",">4",126,0
26990,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Masters","STEM","17","1000-4999","Pvt Ltd","1",134,0
20888,"city_114",0.9259999999999999,"Male","Has relevent experience","Full time course","Masters","STEM","8","100-500","Pvt Ltd","2",15,1
29615,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","6","10/49","Pvt Ltd","1",4,1
24125,"city_44",0.725,"Male","Has relevent experience","Part time course","Masters","STEM","6","10/49","Pvt Ltd","1",74,0
17529,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","5","10/49","Pvt Ltd","3",48,1
1815,"city_27",0.848,"Male","Has relevent experience","no_enrollment","Masters","STEM","18","10000+","Pvt Ltd",">4",17,1
6011,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","2","100-500","Early Stage Startup","2",51,1
18523,"city_16",0.91,"Male","No relevent experience","no_enrollment","Graduate","No Major","1","10000+","Pvt Ltd","never",16,0
32816,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Masters","STEM","10","100-500","Pvt Ltd","4",40,1
15903,"city_103",0.92,"Female","Has relevent experience","no_enrollment","Masters","STEM","11","10000+","Pvt Ltd","1",61,0
22508,"city_71",0.884,"Female","No relevent experience","Part time course","Graduate","STEM","5","100-500","Pvt Ltd","1",16,0
26544,"city_114",0.9259999999999999,"Male","No relevent experience","Full time course","Graduate","STEM","14","<10","Early Stage Startup","1",28,1
1427,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","10","100-500","Pvt Ltd",">4",67,0
7041,"city_40",0.7759999999999999,"Male","Has relevent experience","no_enrollment","Graduate","Humanities","<1","1000-4999","Pvt Ltd","1",65,0
25641,"city_21",0.624,"Male","Has relevent experience","Part time course","Graduate","STEM","13","10000+","Pvt Ltd","4",154,0
11939,"city_50",0.8959999999999999,"Male","Has relevent experience","no_enrollment","Masters","STEM","16","50-99","NGO","2",34,0
11892,"city_36",0.893,"Male","Has relevent experience","no_enrollment","Graduate","STEM","6","100-500","Early Stage Startup","1",52,0
26684,"city_114",0.9259999999999999,"Male","Has relevent experience","no_enrollment","Graduate","STEM","5","1000-4999","Pvt Ltd","1",152,0
29813,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","500-999","Pvt Ltd",">4",20,0
315,"city_103",0.92,"Male","No relevent experience","no_enrollment","Masters","STEM","16","10000+","NGO","1",276,0
6485,"city_105",0.794,"Female","Has relevent experience","Part time course","Masters","STEM","5","5000-9999","Pvt Ltd","1",304,0
29090,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","10","1000-4999","Pvt Ltd","1",7,0
27704,"city_114",0.9259999999999999,"Male","Has relevent experience","no_enrollment","Masters","STEM",">20","10/49","Pvt Ltd","never",55,0
30980,"city_103",0.92,"Female","Has relevent experience","no_enrollment","Graduate","Other","2","10000+","Public Sector","1",43,1
11672,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Masters","STEM","7","1000-4999","Pvt Ltd","2",20,1
27027,"city_123",0.738,"Male","Has relevent experience","no_enrollment","Masters","STEM","15","10000+","Pvt Ltd","1",17,1
18514,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Masters","STEM","4","50-99","Pvt Ltd","never",54,1
12430,"city_11",0.55,"Male","Has relevent experience","no_enrollment","Graduate","STEM","5","50-99","Pvt Ltd","1",74,1
24501,"city_21",0.624,"Male","Has relevent experience","Part time course","Graduate","STEM","2","50-99","Early Stage Startup","1",8,1
10713,"city_67",0.855,"Male","Has relevent experience","Full time course","Graduate","STEM","7","10/49","Pvt Ltd","1",22,0
21716,"city_103",0.92,"Male","No relevent experience","Part time course","Masters","STEM","9","10000+","Pvt Ltd","never",182,0
671,"city_114",0.9259999999999999,"Male","Has relevent experience","no_enrollment","Masters","STEM",">20","10000+","Pvt Ltd","1",20,0
27451,"city_83",0.9229999999999999,"Male","Has relevent experience","no_enrollment","Masters","Humanities","5","50-99","Pvt Ltd","2",80,0
6588,"city_114",0.9259999999999999,"Male","Has relevent experience","no_enrollment","Graduate","STEM","16","10/49","Pvt Ltd",">4",18,0
635,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","10","100-500","Pvt Ltd","3",258,0
16448,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","4","1000-4999","Pvt Ltd","1",8,1
17040,"city_114",0.9259999999999999,"Male","Has relevent experience","no_enrollment","Graduate","STEM","4","100-500","Pvt Ltd","2",3,0
12143,"city_104",0.924,"Male","No relevent experience","Full time course","Masters","STEM",">20","500-999","NGO","2",24,0
29737,"city_136",0.897,"Male","Has relevent experience","no_enrollment","Graduate","STEM","7","5000-9999","Pvt Ltd",">4",15,0
26424,"city_100",0.887,"Male","No relevent experience","no_enrollment","Masters","STEM","12","10000+","Pvt Ltd","4",23,1
24320,"city_73",0.754,"Male","No relevent experience","Full time course","Graduate","STEM","6","1000-4999","Pvt Ltd","3",8,0
22860,"city_67",0.855,"Male","No relevent experience","Part time course","Graduate","STEM","4","100-500","Pvt Ltd","1",78,0
27284,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","19","500-999","Funded Startup","4",7,1
20651,"city_21",0.624,"Female","Has relevent experience","no_enrollment","Masters","STEM","3","1000-4999","NGO","1",6,1
22908,"city_136",0.897,"Male","Has relevent experience","no_enrollment","Masters","STEM","19","10/49","Pvt Ltd","1",16,1
15421,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Masters","STEM","8","100-500","Pvt Ltd",">4",36,1
12178,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","5","50-99","Pvt Ltd","1",168,1
18215,"city_16",0.91,"Male","Has relevent experience","no_enrollment","Graduate","Humanities",">20","10/49","Pvt Ltd","2",74,0
14476,"city_21",0.624,"Male","Has relevent experience","Full time course","Graduate","STEM","6","10/49","Pvt Ltd",">4",39,1
25095,"city_104",0.924,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","50-99","Pvt Ltd","3",152,0
9315,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Masters","STEM","19","1000-4999","Pvt Ltd",">4",11,1
1774,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","9","500-999","Pvt Ltd","4",62,1
4631,"city_98",0.9490000000000001,"Male","Has relevent experience","no_enrollment","Masters","STEM","9","100-500","Pvt Ltd","2",29,0
26168,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","9","100-500","Funded Startup","1",9,1
32146,"city_16",0.91,"Male","No relevent experience","no_enrollment","Masters","STEM","8","1000-4999","Pvt Ltd","1",33,0
142,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","Other",">20","100-500","Pvt Ltd","3",106,0
8208,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","7","100-500","Pvt Ltd","1",17,1
28385,"city_74",0.579,"Male","Has relevent experience","no_enrollment","Graduate","STEM","5","10/49","Funded Startup","1",16,1
13161,"city_16",0.91,"Male","Has relevent experience","no_enrollment","Masters","STEM","7","100-500","Pvt Ltd","1",52,0
5423,"city_102",0.804,"Male","Has relevent experience","no_enrollment","Masters","STEM",">20","10000+","Pvt Ltd","1",25,1
28860,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM","15","10/49","Funded Startup","1",90,0
9409,"city_84",0.698,"Other","Has relevent experience","no_enrollment","Graduate","STEM","4","50-99","Pvt Ltd","3",50,0
24109,"city_104",0.924,"Male","Has relevent experience","no_enrollment","Masters","STEM","15","1000-4999","Pvt Ltd","4",116,1
995,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","4","10/49","Pvt Ltd","3",29,1
25267,"city_65",0.802,"Male","Has relevent experience","no_enrollment","Graduate","STEM","18","<10","Pvt Ltd","1",23,0
10102,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","20","10000+","Pvt Ltd","never",107,0
17594,"city_16",0.91,"Male","No relevent experience","no_enrollment","Graduate","STEM","4","50-99","Public Sector","1",36,0
26254,"city_134",0.698,"Male","No relevent experience","no_enrollment","Graduate","STEM","5","10/49","Pvt Ltd","1",48,1
6700,"city_114",0.9259999999999999,"Male","Has relevent experience","no_enrollment","Phd","STEM",">20","50-99","Pvt Ltd",">4",40,0
19400,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","3","1000-4999","Pvt Ltd","1",36,1
31214,"city_59",0.775,"Male","Has relevent experience","Part time course","Graduate","STEM","10","1000-4999","Pvt Ltd",">4",14,1
28207,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","1000-4999","Pvt Ltd",">4",32,0
50,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Phd","STEM",">20","10000+","Pvt Ltd","1",79,1
1653,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","8","1000-4999","Other","1",22,0
22357,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","17","50-99","Funded Startup","1",32,1
8219,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Masters","STEM","7","100-500","Pvt Ltd","2",42,1
21304,"city_14",0.698,"Male","No relevent experience","no_enrollment","Masters","STEM","8","1000-4999","Pvt Ltd","2",166,1
31532,"city_16",0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM","18","100-500","Pvt Ltd",">4",41,0
14371,"city_74",0.579,"Male","Has relevent experience","no_enrollment","Graduate","STEM","14","100-500","Early Stage Startup","1",19,1
17716,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","Humanities",">20","100-500","Pvt Ltd",">4",94,0
29141,"city_64",0.6659999999999999,"Male","Has relevent experience","no_enrollment","Graduate","STEM","14","<10","Pvt Ltd","1",98,1
18068,"city_114",0.9259999999999999,"Male","Has relevent experience","no_enrollment","Phd","Humanities",">20","50-99","Pvt Ltd","1",11,0
1911,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","6","<10","Pvt Ltd","2",36,1
25000,"city_45",0.89,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","100-500","Pvt Ltd","2",6,1
13890,"city_114",0.9259999999999999,"Male","Has relevent experience","no_enrollment","Graduate","STEM","11","50-99","Pvt Ltd",">4",50,0
26297,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","9","<10","Early Stage Startup","2",54,1
25685,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Masters","STEM","4","100-500","Early Stage Startup","2",52,1
16857,"city_136",0.897,"Male","No relevent experience","no_enrollment","Phd","STEM","12","5000-9999","Public Sector","2",74,1
11336,"city_67",0.855,"Male","Has relevent experience","no_enrollment","Graduate","STEM","10","50-99","Pvt Ltd","3",138,0
13184,"city_7",0.647,"Male","Has relevent experience","no_enrollment","Masters","STEM","6","100-500","Pvt Ltd","1",54,0
31916,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Masters","STEM","5","100-500","Pvt Ltd","2",17,1
31754,"city_16",0.91,"Other","Has relevent experience","no_enrollment","Masters","STEM","9","50-99","Pvt Ltd","1",33,0
14439,"city_74",0.579,"Male","Has relevent experience","no_enrollment","Graduate","STEM","10","50-99","Pvt Ltd","1",78,1
9065,"city_21",0.624,"Male","Has relevent experience","Full time course","Graduate","STEM","1","<10","Early Stage Startup","1",188,1
10996,"city_16",0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM","12","50-99","Pvt Ltd",">4",96,0
14374,"city_149",0.6890000000000001,"Male","No relevent experience","no_enrollment","Graduate","STEM","4","100-500","Public Sector","1",16,0
31032,"city_114",0.9259999999999999,"Male","Has relevent experience","Part time course","Masters","Business Degree",">20","1000-4999","Pvt Ltd","3",1,0
6753,"city_136",0.897,"Male","Has relevent experience","no_enrollment","Graduate","STEM","17","500-999","Pvt Ltd","1",18,0
21149,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd","never",116,0
32439,"city_160",0.92,"Male","Has relevent experience","Part time course","Graduate","STEM","2","10/49","Pvt Ltd","2",4,0
12885,"city_78",0.579,"Male","Has relevent experience","no_enrollment","Graduate","STEM","5","10/49","Funded Startup","2",20,1
7666,"city_21",0.624,"Female","Has relevent experience","no_enrollment","Graduate","STEM","11","50-99","Pvt Ltd",">4",74,0
3416,"city_160",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","7","10/49","Pvt Ltd","2",112,0
20481,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","5","10/49","Pvt Ltd","never",24,1
6024,"city_16",0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","50-99","Pvt Ltd","never",110,1
32488,"city_11",0.55,"Male","Has relevent experience","no_enrollment","Graduate","STEM","5","50-99","Pvt Ltd","1",24,1
17741,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Masters","STEM","19","100-500","Pvt Ltd",">4",48,1
69,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Masters","STEM","2","50-99","Pvt Ltd","1",23,1
7184,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM","9","100-500","Funded Startup","1",52,0
9600,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","9","10000+","Public Sector",">4",11,1
6761,"city_74",0.579,"Male","Has relevent experience","no_enrollment","Graduate","STEM","16","50-99","Pvt Ltd",">4",168,1
2220,"city_50",0.8959999999999999,"Male","Has relevent experience","no_enrollment","Graduate","STEM","9","50-99","Pvt Ltd",">4",29,1
