ID,Marital_Status,Gender,Yearly_Income,Children,Education,Occupation,Home_Owner,Cars,Commute_Distance,Region,Age,BikeBuyer
27330,Married,Male,120000,5,Partial College,Management,Yes,3,10+ Miles,Europe,57,No
21797,Married,Male,60000,1,Partial College,Professional,Yes,2,2-5 Miles,North America,56,Yes
25036,Single,Female,80000,0,Partial College,Skilled Manual,No,2,1-2 Miles,Pacific,51,Yes
22321,Single,Male,40000,2,Partial College,Clerical,Yes,0,1-2 Miles,Europe,36,Yes
22410,Single,Female,20000,0,Bachelors,Clerical,No,0,0-1 Miles,Pacific,28,Yes
23674,Married,Male,60000,0,Graduate Degree,Management,No,2,1-2 Miles,North America,67,No
28473,Single,Male,20000,0,Bachelors,Clerical,No,0,0-1 Miles,Europe,67,No
22014,Single,Male,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,26,No
26488,Married,Female,40000,1,High School,Professional,Yes,2,10+ Miles,North America,59,No
19861,Married,Female,70000,1,Partial College,Professional,Yes,1,2-5 Miles,North America,59,No
25410,Single,Female,70000,2,Bachelors,Skilled Manual,No,1,0-1 Miles,North America,38,Yes
21818,Married,Male,110000,4,Partial College,Professional,Yes,3,5-10 Miles,Europe,49,No
22861,Married,Male,90000,5,Partial College,Professional,Yes,3,0-1 Miles,North America,42,No
23492,Single,Male,110000,3,Partial College,Professional,Yes,4,5-10 Miles,North America,45,Yes
21269,Single,Male,90000,4,Bachelors,Management,Yes,1,1-2 Miles,North America,38,Yes
26109,Married,Male,70000,0,Partial High School,Skilled Manual,Yes,2,5-10 Miles,North America,52,No
22714,Married,Female,90000,4,Partial College,Professional,Yes,3,0-1 Miles,North America,41,No
28001,Married,Female,60000,0,Graduate Degree,Management,Yes,2,10+ Miles,North America,67,No
28097,Single,Female,60000,0,Partial College,Skilled Manual,Yes,2,5-10 Miles,North America,28,Yes
28957,Single,Female,120000,5,Partial High School,Professional,Yes,4,10+ Miles,Pacific,34,Yes
24664,Married,Male,40000,1,High School,Professional,Yes,2,2-5 Miles,North America,58,Yes
21474,Married,Male,60000,1,Partial College,Professional,Yes,1,10+ Miles,North America,58,No
26575,Single,Female,40000,0,High School,Skilled Manual,No,2,1-2 Miles,North America,31,Yes
20924,Single,Male,20000,0,High School,Manual,Yes,1,2-5 Miles,Europe,28,No
23723,Married,Male,60000,1,Partial College,Professional,Yes,1,2-5 Miles,North America,57,Yes
28943,Single,Male,90000,0,Bachelors,Professional,No,3,10+ Miles,Pacific,33,No
25013,Single,Male,10000,1,Partial High School,Clerical,Yes,2,5-10 Miles,Pacific,58,No
27214,Married,Female,20000,0,Partial High School,Clerical,No,2,0-1 Miles,North America,50,No
28254,Single,Female,80000,4,Partial College,Professional,No,3,0-1 Miles,North America,44,No
22170,Married,Female,30000,0,Partial College,Clerical,No,2,1-2 Miles,Pacific,56,Yes
22948,Single,Male,70000,0,Bachelors,Professional,No,1,5-10 Miles,Pacific,42,No
21154,Married,Male,50000,0,Graduate Degree,Professional,No,1,0-1 Miles,North America,78,No
29328,Married,Male,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,27,No
25588,Single,Male,30000,0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,47,Yes
20433,Married,Female,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,31,No
23942,Married,Male,30000,4,Partial College,Clerical,Yes,0,0-1 Miles,Europe,28,No
25202,Single,Male,40000,0,Partial College,Professional,Yes,2,5-10 Miles,North America,55,No
28975,Married,Male,40000,0,High School,Professional,Yes,2,10+ Miles,North America,66,No
21184,Single,Male,70000,0,Bachelors,Professional,No,1,5-10 Miles,Pacific,38,No
27844,Married,Male,10000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,70,No
21197,Single,Female,60000,0,Bachelors,Professional,Yes,1,5-10 Miles,Pacific,45,Yes
25753,Single,Female,10000,0,High School,Manual,No,2,0-1 Miles,Europe,55,No
22921,Single,Female,70000,0,Bachelors,Professional,Yes,1,5-10 Miles,Pacific,38,Yes
28158,Single,Male,70000,0,Bachelors,Professional,Yes,1,2-5 Miles,North America,44,Yes
23631,Single,Male,80000,1,High School,Management,No,3,5-10 Miles,Europe,57,No
29212,Single,Female,100000,1,Bachelors,Management,Yes,4,2-5 Miles,North America,40,No
25935,Married,Female,20000,1,Partial High School,Clerical,Yes,2,1-2 Miles,Pacific,57,Yes
21701,Married,Female,30000,0,High School,Clerical,Yes,2,1-2 Miles,North America,51,No
27551,Married,Male,60000,0,Partial College,Skilled Manual,No,1,0-1 Miles,North America,39,Yes
26726,Single,Female,60000,0,Partial High School,Skilled Manual,No,2,1-2 Miles,North America,52,Yes
23356,Single,Female,60000,0,Partial College,Professional,No,2,1-2 Miles,North America,32,Yes
22084,Married,Male,110000,3,Partial College,Professional,Yes,4,5-10 Miles,North America,45,No
24069,Married,Male,40000,0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,39,Yes
23361,Single,Female,130000,1,Graduate Degree,Management,No,4,0-1 Miles,North America,48,No
22721,Married,Female,40000,3,High School,Skilled Manual,Yes,2,2-5 Miles,North America,44,No
22192,Single,Male,60000,0,Partial College,Professional,No,2,1-2 Miles,North America,30,No
21892,Married,Female,100000,5,High School,Management,Yes,3,10+ Miles,Pacific,35,Yes
28599,Single,Female,30000,0,High School,Clerical,No,2,1-2 Miles,North America,51,No
21668,Married,Female,40000,1,Bachelors,Skilled Manual,Yes,1,0-1 Miles,Europe,33,Yes
22143,Married,Female,50000,0,Bachelors,Management,Yes,2,10+ Miles,North America,65,No
21574,Married,Male,100000,2,Partial College,Professional,Yes,1,0-1 Miles,North America,42,No
23129,Married,Female,120000,2,Bachelors,Management,Yes,1,2-5 Miles,Pacific,47,No
26749,Married,Male,100000,0,Bachelors,Professional,No,1,2-5 Miles,Pacific,40,Yes
23944,Single,Female,30000,4,Partial College,Clerical,No,3,0-1 Miles,Europe,28,Yes
22207,Single,Female,130000,0,Graduate Degree,Management,No,3,0-1 Miles,Pacific,48,Yes
27991,Married,Female,30000,0,High School,Professional,No,2,1-2 Miles,North America,58,No
27738,Single,Female,30000,0,Partial High School,Clerical,No,2,5-10 Miles,North America,27,No
27567,Married,Female,60000,3,Bachelors,Professional,No,0,0-1 Miles,North America,46,No
22689,Single,Male,30000,0,Partial College,Clerical,No,1,0-1 Miles,Europe,44,Yes
21325,Married,Female,120000,3,High School,Professional,Yes,4,2-5 Miles,North America,46,No
24930,Married,Female,30000,0,High School,Professional,Yes,2,5-10 Miles,North America,58,No
23638,Married,Male,120000,5,High School,Management,Yes,3,10+ Miles,Europe,58,No
25170,Married,Male,90000,0,Partial College,Professional,Yes,1,10+ Miles,North America,43,No
27792,Single,Female,20000,3,High School,Manual,Yes,1,0-1 Miles,Europe,43,Yes
26623,Single,Female,50000,0,Partial College,Skilled Manual,No,1,2-5 Miles,North America,39,Yes
26274,Married,Female,30000,0,High School,Skilled Manual,No,2,0-1 Miles,North America,49,No
28522,Married,Female,60000,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,Europe,37,Yes
26237,Married,Female,40000,3,Partial College,Clerical,Yes,1,0-1 Miles,North America,32,No
22642,Single,Male,20000,1,Partial College,Manual,No,1,1-2 Miles,Europe,39,Yes
21734,Married,Female,60000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,35,No
25589,Single,Female,30000,0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,47,Yes
21758,Married,Female,40000,0,High School,Professional,Yes,2,10+ Miles,North America,62,No
21937,Single,Female,60000,3,Bachelors,Professional,Yes,0,2-5 Miles,North America,46,Yes
23667,Married,Male,30000,0,High School,Professional,Yes,2,5-10 Miles,North America,58,Yes
23787,Single,Male,30000,0,High School,Clerical,No,1,5-10 Miles,North America,52,No
23979,Single,Male,10000,0,Partial College,Manual,No,0,0-1 Miles,Europe,50,No
27942,Single,Male,90000,2,High School,Professional,No,1,2-5 Miles,Europe,52,No
27225,Married,Male,30000,0,High School,Skilled Manual,Yes,2,1-2 Miles,North America,49,No
21809,Married,Female,60000,1,Partial College,Professional,Yes,2,10+ Miles,North America,55,No
29338,Married,Female,40000,0,Bachelors,Management,Yes,2,5-10 Miles,Pacific,68,No
24407,Married,Female,110000,3,Bachelors,Management,Yes,0,5-10 Miles,North America,43,No
27417,Married,Male,60000,1,Bachelors,Management,Yes,0,10+ Miles,North America,58,No
28386,Married,Male,10000,2,Partial High School,Manual,Yes,1,0-1 Miles,Europe,42,Yes
22042,Married,Female,70000,0,Partial College,Skilled Manual,Yes,2,5-10 Miles,North America,34,Yes
24864,Married,Male,90000,1,Partial College,Professional,Yes,2,10+ Miles,Europe,54,No
22582,Single,Female,20000,0,Bachelors,Clerical,No,0,0-1 Miles,Pacific,26,Yes
23574,Married,Female,40000,0,Bachelors,Management,Yes,2,5-10 Miles,Pacific,63,Yes
25429,Single,Female,80000,0,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,37,Yes
25388,Single,Male,60000,2,Bachelors,Skilled Manual,No,0,0-1 Miles,North America,37,Yes
25016,Single,Male,40000,0,Bachelors,Professional,No,2,5-10 Miles,North America,29,No
22171,Married,Female,30000,0,High School,Skilled Manual,No,2,1-2 Miles,Pacific,55,Yes
27741,Single,Female,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,27,No
27843,Single,Male,20000,0,Graduate Degree,Clerical,No,0,0-1 Miles,Europe,71,No
27830,Single,Male,20000,0,High School,Manual,No,1,1-2 Miles,Europe,29,No
22917,Single,Male,80000,5,Graduate Degree,Management,Yes,3,0-1 Miles,Pacific,40,No
29180,Married,Male,100000,0,Graduate Degree,Management,Yes,0,0-1 Miles,Pacific,37,Yes
28222,Single,Male,60000,0,High School,Professional,No,2,1-2 Miles,North America,49,Yes
23295,Single,Female,60000,0,Graduate Degree,Skilled Manual,No,0,0-1 Miles,North America,47,No
25499,Married,Female,30000,3,Partial College,Clerical,Yes,2,0-1 Miles,Europe,27,No
22663,Single,Male,30000,2,Partial College,Manual,Yes,0,0-1 Miles,Europe,40,Yes
23519,Single,Female,30000,0,High School,Professional,No,2,1-2 Miles,North America,57,No
28899,Married,Male,130000,5,High School,Professional,Yes,1,0-1 Miles,Europe,52,No
29346,Single,Female,50000,0,Graduate Degree,Management,No,1,0-1 Miles,Pacific,64,Yes
25186,Married,Female,80000,2,Partial College,Professional,Yes,1,5-10 Miles,North America,51,Yes
25091,Single,Male,40000,0,Bachelors,Professional,No,1,0-1 Miles,North America,46,No
27226,Married,Male,30000,0,High School,Skilled Manual,Yes,2,1-2 Miles,North America,48,Yes
26265,Single,Female,20000,0,Partial High School,Clerical,No,2,1-2 Miles,North America,50,No
29350,Single,Female,50000,3,Bachelors,Skilled Manual,Yes,2,2-5 Miles,North America,41,Yes
23441,Single,Male,20000,0,Partial High School,Manual,No,2,1-2 Miles,Europe,33,No
26382,Single,Male,130000,4,Partial College,Professional,No,2,0-1 Miles,Europe,49,Yes
23160,Married,Female,70000,0,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,35,Yes
25308,Single,Female,30000,0,High School,Manual,No,1,1-2 Miles,Europe,34,Yes
22751,Married,Male,60000,0,Bachelors,Management,No,2,2-5 Miles,North America,60,No
23659,Single,Male,110000,5,High School,Management,Yes,4,10+ Miles,Pacific,34,Yes
27301,Married,Male,70000,3,Partial College,Professional,Yes,1,10+ Miles,North America,53,No
25988,Single,Male,40000,3,High School,Skilled Manual,Yes,2,2-5 Miles,North America,44,No
24954,Married,Male,40000,0,High School,Professional,Yes,2,10+ Miles,North America,59,No
23488,Married,Male,70000,4,Partial College,Professional,Yes,3,5-10 Miles,North America,45,No
23616,Single,Female,120000,4,Bachelors,Management,Yes,4,10+ Miles,Europe,60,Yes
23174,Single,Female,70000,0,Graduate Degree,Professional,No,0,0-1 Miles,North America,36,Yes
23007,Single,Male,30000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,27,No
27684,Married,Female,40000,0,Partial College,Professional,Yes,2,5-10 Miles,North America,56,No
27264,Single,Male,60000,2,Bachelors,Skilled Manual,Yes,0,2-5 Miles,North America,37,Yes
26878,Married,Female,20000,0,High School,Manual,No,1,2-5 Miles,Europe,30,No
24564,Single,Male,110000,5,Bachelors,Management,No,0,10+ Miles,Europe,53,No
26748,Single,Female,100000,0,Graduate Degree,Management,No,1,0-1 Miles,Pacific,40,Yes
28052,Married,Male,60000,1,High School,Professional,Yes,2,10+ Miles,North America,55,No
28828,Single,Female,70000,0,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,34,Yes
27472,Single,Female,20000,1,Partial High School,Clerical,Yes,2,5-10 Miles,Pacific,58,Yes
28391,Married,Female,30000,1,Bachelors,Skilled Manual,No,2,0-1 Miles,Europe,42,No
27650,Married,Male,70000,3,High School,Professional,Yes,0,5-10 Miles,North America,51,No
27267,Single,Female,60000,2,Bachelors,Skilled Manual,No,0,0-1 Miles,North America,37,Yes
26088,Married,Male,90000,3,High School,Professional,Yes,2,5-10 Miles,North America,45,No
25256,Married,Male,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,31,No
27218,Married,Female,20000,1,Partial High School,Clerical,No,2,0-1 Miles,North America,49,No
27480,Single,Female,70000,0,Partial College,Skilled Manual,No,2,5-10 Miles,North America,29,No
24963,Married,Female,40000,1,High School,Professional,Yes,2,10+ Miles,North America,59,No
27013,Married,Female,40000,3,Partial College,Clerical,Yes,2,1-2 Miles,North America,32,No
24409,Single,Male,120000,3,Partial College,Professional,No,3,1-2 Miles,North America,43,No
28813,Married,Male,40000,4,High School,Skilled Manual,Yes,3,10+ Miles,North America,35,No
26093,Single,Female,60000,0,High School,Professional,No,2,1-2 Miles,North America,51,Yes
26092,Single,Male,80000,0,Partial High School,Skilled Manual,Yes,2,5-10 Miles,North America,51,No
27389,Single,Male,60000,0,Bachelors,Management,No,2,1-2 Miles,North America,66,No
28033,Single,Male,70000,1,Bachelors,Management,Yes,1,10+ Miles,North America,59,No
24764,Married,Female,40000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,33,Yes
26011,Single,Female,80000,0,Graduate Degree,Professional,No,0,0-1 Miles,North America,47,Yes
25885,Married,Female,40000,1,Partial High School,Skilled Manual,Yes,2,10+ Miles,North America,56,No
28654,Married,Male,60000,0,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,36,Yes
28809,Married,Male,40000,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,33,No
25106,Married,Male,90000,0,Graduate Degree,Management,Yes,0,0-1 Miles,Pacific,36,Yes
24877,Married,Female,80000,1,High School,Management,Yes,4,10+ Miles,Europe,58,No
29331,Married,Male,30000,0,Partial College,Clerical,No,2,0-1 Miles,Pacific,69,No
26231,Married,Male,40000,2,Partial College,Clerical,Yes,1,1-2 Miles,Europe,35,Yes
25088,Married,Female,60000,0,Partial College,Skilled Manual,Yes,1,2-5 Miles,North America,45,Yes
28305,Single,Female,60000,4,Bachelors,Professional,Yes,3,10+ Miles,Pacific,42,No
25391,Single,Female,60000,2,Bachelors,Skilled Manual,No,0,0-1 Miles,North America,37,Yes
26790,Single,Female,30000,0,Partial High School,Clerical,No,2,5-10 Miles,North America,29,No
28711,Married,Female,30000,0,Bachelors,Clerical,Yes,0,1-2 Miles,Europe,37,Yes
28181,Married,Female,60000,0,Partial College,Skilled Manual,Yes,1,2-5 Miles,North America,46,Yes
29116,Married,Female,100000,0,Bachelors,Management,Yes,3,2-5 Miles,Pacific,48,No
27994,Married,Female,40000,0,High School,Professional,Yes,2,5-10 Miles,North America,69,No
26286,Single,Male,50000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,33,Yes
28217,Single,Female,110000,0,Graduate Degree,Management,Yes,0,0-1 Miles,Pacific,37,Yes
26949,Single,Female,20000,0,Partial College,Manual,No,1,2-5 Miles,Europe,36,Yes
27739,Single,Female,30000,0,Partial High School,Clerical,No,2,5-10 Miles,North America,27,No
26775,Married,Female,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,30,No
25138,Married,Male,80000,5,Bachelors,Professional,Yes,4,1-2 Miles,Pacific,38,Yes
25945,Married,Male,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,Pacific,54,Yes
25725,Married,Male,30000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,45,Yes
25837,Married,Male,50000,0,Graduate Degree,Management,Yes,2,10+ Miles,North America,69,No
25430,Married,Female,80000,0,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,37,Yes
29426,Single,Male,20000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,32,No
28438,Single,Female,30000,0,Partial College,Clerical,No,1,0-1 Miles,Europe,30,Yes
27092,Single,Female,70000,0,Graduate Degree,Professional,No,0,0-1 Miles,North America,35,Yes
26824,Single,Female,10000,4,Partial High School,Manual,Yes,1,0-1 Miles,Europe,40,Yes
27184,Single,Male,40000,2,Partial College,Clerical,No,1,0-1 Miles,Europe,35,No
27810,Married,Female,40000,0,Bachelors,Skilled Manual,Yes,0,0-1 Miles,Europe,42,Yes
27118,Married,Female,30000,0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,36,Yes
26224,Single,Male,30000,0,High School,Manual,No,1,1-2 Miles,Europe,34,Yes
28467,Married,Female,10000,0,Partial College,Manual,Yes,0,1-2 Miles,Europe,51,No
28266,Single,Male,90000,3,High School,Professional,No,2,1-2 Miles,North America,45,No
29200,Married,Male,60000,0,High School,Professional,Yes,2,5-10 Miles,North America,49,No
27594,Single,Male,80000,5,Graduate Degree,Management,Yes,3,0-1 Miles,Pacific,39,No
26935,Single,Male,10000,1,High School,Manual,Yes,1,2-5 Miles,Europe,47,No
29236,Single,Male,120000,3,Partial College,Professional,Yes,3,5-10 Miles,North America,43,Yes
28919,Married,Female,90000,0,Partial High School,Skilled Manual,Yes,2,10+ Miles,Europe,59,No
28796,Married,Male,40000,0,Partial College,Clerical,No,1,0-1 Miles,North America,47,No
29133,Single,Female,60000,4,Bachelors,Skilled Manual,No,2,0-1 Miles,North America,42,No
28190,Single,Female,70000,0,Graduate Degree,Professional,Yes,1,2-5 Miles,North America,47,Yes
28415,Married,Female,40000,0,Bachelors,Skilled Manual,Yes,0,0-1 Miles,Europe,42,Yes
29457,Single,Female,10000,0,Partial College,Manual,No,1,2-5 Miles,Pacific,28,Yes
27846,Married,Male,30000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,44,Yes
26374,Single,Male,130000,5,Partial High School,Management,No,4,10+ Miles,Pacific,35,No
28987,Single,Female,60000,0,Bachelors,Management,Yes,2,10+ Miles,North America,63,No
28019,Married,Female,40000,0,High School,Professional,Yes,3,10+ Miles,North America,60,No
27318,Married,Male,80000,2,Partial College,Professional,Yes,1,10+ Miles,Europe,52,No
27657,Married,Male,50000,0,Graduate Degree,Management,No,2,1-2 Miles,North America,70,No
28886,Married,Male,100000,3,High School,Professional,Yes,4,10+ Miles,Europe,51,No
