OrderID,UnitPrice,Quantity,Discount,StandardCost,OrderDate,ProductName,CategoryName
11077,18,2,0.050000001,13,5/6/2008,Chartreuse verte,Beverages
11077,9.65,3,0,22.62,5/6/2008,Jack's New England Clam Chowder,Seafood
11077,12,3,0.02,9.75,5/6/2008,Spegesild,Seafood
11077,7,2,0,35.75,5/6/2008,Filo Mix,Grains/Cereals
11077,24,2,0,9.75,5/6/2008,Pâté chinois,Meat/Poultry
11077,34,2,0.059999999,8.125,5/6/2008,Camembert Pierrot,Dairy Products
11077,33.25,2,0.029999999,18.525,5/6/2008,Wimmers gute Semmelknödel,Grains/Cereals
11077,17,1,0,11.7,5/6/2008,Louisiana Hot Spiced Okra,Condiments
11077,15,2,0.01,19.5,5/6/2008,Röd Kaviar,Seafood
11077,7.75,4,0,28.535,5/6/2008,Rhönbräu Klosterbier,Beverages
11077,13,2,0,6.175,5/6/2008,Original Frankfurter grüne Soße,Condiments
