ProductKey,SalesOrderNumber,OrderQuantity,UnitPrice,ProductStandardCost,ShipDate,ProductName,Subcategory,Category
477,SO73972,1,4.99,1.8663,7/5/2008,Water Bottle - 30 oz.,Bottles and Cages,Accessories
474,SO65698,1,69.99,26.1763,3/14/2008,"Women's Mountain Shorts, S",Shorts,Clothing
357,SO65672,1,2319.99,1265.6195,3/13/2008,"Mountain-200 Silver, 46",Mountain Bikes,Bikes
477,SO60097,1,4.99,1.8663,12/22/2007,Water Bottle - 30 oz.,Bottles and Cages,Accessories
477,SO69647,1,4.99,1.8663,5/8/2008,Water Bottle - 30 oz.,Bottles and Cages,Accessories
540,SO58008,1,32.6,12.1924,11/22/2007,HL Road Tire,Tires and Tubes,Accessories
478,SO55791,1,9.99,3.7363,10/15/2007,Mountain Bottle Cage,Bottles and Cages,Accessories
485,SO52008,1,21.98,8.2205,8/10/2007,Fender Set - Mountain,Fenders,Accessories
354,SO50760,1,2071.4196,1117.8559,6/8/2007,"Mountain-200 Silver, 42",Mountain Bikes,Bikes
478,SO72406,1,9.99,3.7363,6/14/2008,Mountain Bottle Cage,Bottles and Cages,Accessories
588,SO73656,1,769.49,419.7784,7/1/2008,"Mountain-400-W Silver, 40",Mountain Bikes,Bikes
467,SO67920,1,24.49,9.1593,4/16/2008,"Half-Finger Gloves, L",Gloves,Clothing
479,SO64661,1,8.99,3.3623,2/28/2008,Road Bottle Cage,Bottles and Cages,Accessories
528,SO54079,1,4.99,1.8663,9/16/2007,Mountain Tire Tube,Tires and Tubes,Accessories
465,SO61047,1,24.49,9.1593,1/6/2008,"Half-Finger Gloves, M",Gloves,Clothing
539,SO68802,1,24.99,9.3463,4/29/2008,ML Road Tire,Tires and Tubes,Accessories
477,SO66440,1,4.99,1.8663,3/26/2008,Water Bottle - 30 oz.,Bottles and Cages,Accessories
586,SO73759,1,742.35,461.4448,7/2/2008,"Touring-3000 Blue, 50",Touring Bikes,Bikes
487,SO72255,1,54.99,20.5663,6/12/2008,Hydration Pack - 70 oz.,Hydration Packs,Accessories
477,SO51363,1,4.99,1.8663,7/19/2007,Water Bottle - 30 oz.,Bottles and Cages,Accessories
540,SO71641,1,32.6,12.1924,6/6/2008,HL Road Tire,Tires and Tubes,Accessories
528,SO72890,1,4.99,1.8663,6/21/2008,Mountain Tire Tube,Tires and Tubes,Accessories
581,SO67413,1,1700.99,1082.51,4/8/2008,"Road-350-W Yellow, 42",Road Bikes,Bikes
478,SO63824,1,9.99,3.7363,2/16/2008,Mountain Bottle Cage,Bottles and Cages,Accessories
537,SO74808,1,35,13.09,7/28/2008,HL Mountain Tire,Tires and Tubes,Accessories
386,SO55676,1,1120.49,713.0798,10/13/2007,"Road-550-W Yellow, 42",Road Bikes,Bikes
587,SO73912,1,769.49,419.7784,7/4/2008,"Mountain-400-W Silver, 38",Mountain Bikes,Bikes
575,SO55964,1,2384.07,1481.9379,10/18/2007,"Touring-1000 Blue, 54",Touring Bikes,Bikes
529,SO63462,1,3.99,1.4923,2/10/2008,Road Tire Tube,Tires and Tubes,Accessories
528,SO52912,1,4.99,1.8663,8/28/2007,Mountain Tire Tube,Tires and Tubes,Accessories
590,SO66542,1,769.49,419.7784,3/27/2008,"Mountain-400-W Silver, 46",Mountain Bikes,Bikes
374,SO61861,1,2443.35,1554.9479,1/18/2008,"Road-250 Black, 44",Road Bikes,Bikes
478,SO72867,1,9.99,3.7363,6/21/2008,Mountain Bottle Cage,Bottles and Cages,Accessories
478,SO54478,1,9.99,3.7363,9/24/2007,Mountain Bottle Cage,Bottles and Cages,Accessories
354,SO51048,1,2071.4196,1117.8559,7/4/2007,"Mountain-200 Silver, 42",Mountain Bikes,Bikes
596,SO52201,1,539.99,294.5797,8/14/2007,"Mountain-500 Black, 40",Mountain Bikes,Bikes
489,SO52120,1,53.99,41.5723,8/13/2007,"Short-Sleeve Classic Jersey, M",Jerseys,Clothing
541,SO53202,1,28.99,10.8423,9/3/2007,Touring Tire,Tires and Tubes,Accessories
536,SO52355,1,29.99,11.2163,8/17/2007,ML Mountain Tire,Tires and Tubes,Accessories
217,SO63933,1,34.99,13.0863,2/17/2008,"Sport-100 Helmet, Black",Helmets,Accessories
228,SO62940,1,49.99,38.4923,2/4/2008,"Long-Sleeve Logo Jersey, S",Jerseys,Clothing
214,SO52569,1,34.99,13.0863,8/21/2007,"Sport-100 Helmet, Red",Helmets,Accessories
225,SO58411,1,8.99,6.9223,11/29/2007,AWC Logo Cap,Caps,Clothing
489,SO58701,1,53.99,41.5723,12/4/2007,"Short-Sleeve Classic Jersey, M",Jerseys,Clothing
477,SO57416,1,4.99,1.8663,11/11/2007,Water Bottle - 30 oz.,Bottles and Cages,Accessories
605,SO54813,1,539.99,343.6496,9/29/2007,"Road-750 Black, 48",Road Bikes,Bikes
477,SO51966,1,4.99,1.8663,8/10/2007,Water Bottle - 30 oz.,Bottles and Cages,Accessories
465,SO57873,1,24.49,9.1593,11/20/2007,"Half-Finger Gloves, M",Gloves,Clothing
214,SO60865,1,34.99,13.0863,1/3/2008,"Sport-100 Helmet, Red",Helmets,Accessories
535,SO68562,1,24.99,9.3463,4/26/2008,LL Mountain Tire,Tires and Tubes,Accessories
536,SO60468,1,29.99,11.2163,12/28/2007,ML Mountain Tire,Tires and Tubes,Accessories
313,SO44818,1,3578.27,2171.2942,12/10/2005,"Road-150 Red, 52",Road Bikes,Bikes
478,SO71406,1,9.99,3.7363,6/2/2008,Mountain Bottle Cage,Bottles and Cages,Accessories
541,SO54569,1,28.99,10.8423,9/25/2007,Touring Tire,Tires and Tubes,Accessories
477,SO64583,1,4.99,1.8663,2/27/2008,Water Bottle - 30 oz.,Bottles and Cages,Accessories
530,SO56638,1,4.99,1.8663,10/31/2007,Touring Tire Tube,Tires and Tubes,Accessories
473,SO64587,1,63.5,23.749,2/27/2008,"Classic Vest, L",Vests,Clothing
583,SO73716,1,1700.99,1082.51,7/2/2008,"Road-350-W Yellow, 48",Road Bikes,Bikes
537,SO65562,1,35,13.09,3/12/2008,HL Mountain Tire,Tires and Tubes,Accessories
228,SO64645,1,49.99,38.4923,2/28/2008,"Long-Sleeve Logo Jersey, S",Jerseys,Clothing
487,SO68394,1,54.99,20.5663,4/23/2008,Hydration Pack - 70 oz.,Hydration Packs,Accessories
528,SO61576,1,4.99,1.8663,1/13/2008,Mountain Tire Tube,Tires and Tubes,Accessories
529,SO69142,1,3.99,1.4923,5/4/2008,Road Tire Tube,Tires and Tubes,Accessories
214,SO66470,1,34.99,13.0863,3/26/2008,"Sport-100 Helmet, Red",Helmets,Accessories
463,SO64586,1,24.49,9.1593,2/27/2008,"Half-Finger Gloves, S",Gloves,Clothing
485,SO66543,1,21.98,8.2205,3/27/2008,Fender Set - Mountain,Fenders,Accessories
562,SO73770,1,2384.07,1481.9379,7/2/2008,"Touring-1000 Yellow, 50",Touring Bikes,Bikes
478,SO58795,1,9.99,3.7363,12/6/2007,Mountain Bottle Cage,Bottles and Cages,Accessories
311,SO46306,1,3578.27,2171.2942,6/4/2006,"Road-150 Red, 44",Road Bikes,Bikes
228,SO68324,1,49.99,38.4923,4/22/2008,"Long-Sleeve Logo Jersey, S",Jerseys,Clothing
477,SO67419,1,4.99,1.8663,4/9/2008,Water Bottle - 30 oz.,Bottles and Cages,Accessories
541,SO58894,1,28.99,10.8423,12/7/2007,Touring Tire,Tires and Tubes,Accessories
538,SO64195,1,21.49,8.0373,2/22/2008,LL Road Tire,Tires and Tubes,Accessories
478,SO57890,1,9.99,3.7363,11/20/2007,Mountain Bottle Cage,Bottles and Cages,Accessories
536,SO67661,1,29.99,11.2163,4/12/2008,ML Mountain Tire,Tires and Tubes,Accessories
537,SO66944,1,35,13.09,4/3/2008,HL Mountain Tire,Tires and Tubes,Accessories
374,SO58058,1,2443.35,1554.9479,11/23/2007,"Road-250 Black, 44",Road Bikes,Bikes
491,SO52450,1,53.99,41.5723,8/19/2007,"Short-Sleeve Classic Jersey, XL",Jerseys,Clothing
361,SO70386,1,2294.99,1251.9813,5/19/2008,"Mountain-200 Black, 42",Mountain Bikes,Bikes
477,SO69025,1,4.99,1.8663,5/2/2008,Water Bottle - 30 oz.,Bottles and Cages,Accessories
528,SO55707,1,4.99,1.8663,10/14/2007,Mountain Tire Tube,Tires and Tubes,Accessories
353,SO73754,1,2319.99,1265.6195,7/2/2008,"Mountain-200 Silver, 38",Mountain Bikes,Bikes
217,SO56407,1,34.99,13.0863,10/27/2007,"Sport-100 Helmet, Black",Helmets,Accessories
537,SO61694,1,35,13.09,1/15/2008,HL Mountain Tire,Tires and Tubes,Accessories
539,SO68815,1,24.99,9.3463,4/30/2008,ML Road Tire,Tires and Tubes,Accessories
482,SO74485,1,8.99,3.3623,7/18/2008,"Racing Socks, L",Socks,Clothing
540,SO58406,1,32.6,12.1924,11/29/2007,HL Road Tire,Tires and Tubes,Accessories
375,SO47875,1,2181.5625,1320.6838,10/27/2006,"Road-250 Black, 48",Road Bikes,Bikes
480,SO60505,1,2.29,0.8565,12/28/2007,Patch Kit/8 Patches,Tires and Tubes,Accessories
541,SO66088,1,28.99,10.8423,3/20/2008,Touring Tire,Tires and Tubes,Accessories
538,SO60643,1,21.49,8.0373,12/31/2007,LL Road Tire,Tires and Tubes,Accessories
214,SO65339,1,34.99,13.0863,3/8/2008,"Sport-100 Helmet, Red",Helmets,Accessories
489,SO63744,1,53.99,41.5723,2/14/2008,"Short-Sleeve Classic Jersey, M",Jerseys,Clothing
480,SO53116,1,2.29,0.8565,9/1/2007,Patch Kit/8 Patches,Tires and Tubes,Accessories
329,SO50183,1,782.99,486.7066,5/7/2007,"Road-650 Red, 48",Road Bikes,Bikes
537,SO59954,1,35,13.09,12/20/2007,HL Mountain Tire,Tires and Tubes,Accessories
353,SO69914,1,2319.99,1265.6195,5/12/2008,"Mountain-200 Silver, 38",Mountain Bikes,Bikes
354,SO48641,1,2071.4196,1117.8559,12/29/2006,"Mountain-200 Silver, 42",Mountain Bikes,Bikes
487,SO59952,1,54.99,20.5663,12/20/2007,Hydration Pack - 70 oz.,Hydration Packs,Accessories
237,SO60407,1,49.99,38.4923,12/27/2007,"Long-Sleeve Logo Jersey, XL",Jerseys,Clothing
539,SO73810,1,24.99,9.3463,7/3/2008,ML Road Tire,Tires and Tubes,Accessories
477,SO62295,1,4.99,1.8663,1/25/2008,Water Bottle - 30 oz.,Bottles and Cages,Accessories
214,SO61034,1,34.99,13.0863,1/6/2008,"Sport-100 Helmet, Red",Helmets,Accessories
386,SO64374,1,1120.49,713.0798,2/24/2008,"Road-550-W Yellow, 42",Road Bikes,Bikes
537,SO71662,1,35,13.09,6/6/2008,HL Mountain Tire,Tires and Tubes,Accessories
358,SO49913,1,2049.0982,1105.81,4/9/2007,"Mountain-200 Black, 38",Mountain Bikes,Bikes
480,SO66025,1,2.29,0.8565,3/19/2008,Patch Kit/8 Patches,Tires and Tubes,Accessories
231,SO73746,1,49.99,38.4923,7/2/2008,"Long-Sleeve Logo Jersey, M",Jerseys,Clothing
529,SO63771,1,3.99,1.4923,2/15/2008,Road Tire Tube,Tires and Tubes,Accessories
535,SO59662,1,24.99,9.3463,12/16/2007,LL Mountain Tire,Tires and Tubes,Accessories
214,SO59225,1,34.99,13.0863,12/10/2007,"Sport-100 Helmet, Red",Helmets,Accessories
225,SO53633,1,8.99,6.9223,9/8/2007,AWC Logo Cap,Caps,Clothing
217,SO57320,1,34.99,13.0863,11/10/2007,"Sport-100 Helmet, Black",Helmets,Accessories
537,SO64427,1,35,13.09,2/25/2008,HL Mountain Tire,Tires and Tubes,Accessories
214,SO51437,1,34.99,13.0863,7/23/2007,"Sport-100 Helmet, Red",Helmets,Accessories
487,SO62302,1,54.99,20.5663,1/25/2008,Hydration Pack - 70 oz.,Hydration Packs,Accessories
537,SO53276,1,35,13.09,9/4/2007,HL Mountain Tire,Tires and Tubes,Accessories
217,SO63588,1,34.99,13.0863,2/12/2008,"Sport-100 Helmet, Black",Helmets,Accessories
217,SO74388,1,34.99,13.0863,7/15/2008,"Sport-100 Helmet, Black",Helmets,Accessories
225,SO62324,1,8.99,6.9223,1/25/2008,AWC Logo Cap,Caps,Clothing
225,SO72972,1,8.99,6.9223,6/22/2008,AWC Logo Cap,Caps,Clothing
485,SO53137,1,21.98,8.2205,9/2/2007,Fender Set - Mountain,Fenders,Accessories
479,SO57842,1,8.99,3.3623,11/19/2007,Road Bottle Cage,Bottles and Cages,Accessories
488,SO53987,1,53.99,41.5723,9/15/2007,"Short-Sleeve Classic Jersey, S",Jerseys,Clothing
386,SO70367,1,1120.49,713.0798,5/18/2008,"Road-550-W Yellow, 42",Road Bikes,Bikes
488,SO62704,1,53.99,41.5723,2/1/2008,"Short-Sleeve Classic Jersey, S",Jerseys,Clothing
486,SO66667,1,159,59.466,3/29/2008,All-Purpose Bike Stand,Bike Stands,Accessories
540,SO58498,1,32.6,12.1924,12/1/2007,HL Road Tire,Tires and Tubes,Accessories
314,SO44805,1,3578.27,2171.2942,12/8/2005,"Road-150 Red, 56",Road Bikes,Bikes
222,SO54205,1,34.99,13.0863,9/19/2007,"Sport-100 Helmet, Blue",Helmets,Accessories
473,SO61885,1,63.5,23.749,1/18/2008,"Classic Vest, L",Vests,Clothing
537,SO55740,1,35,13.09,10/15/2007,HL Mountain Tire,Tires and Tubes,Accessories
225,SO55596,1,8.99,6.9223,10/12/2007,AWC Logo Cap,Caps,Clothing
538,SO54975,1,21.49,8.0373,10/2/2007,LL Road Tire,Tires and Tubes,Accessories
463,SO60236,1,24.49,9.1593,12/24/2007,"Half-Finger Gloves, S",Gloves,Clothing
528,SO60460,1,4.99,1.8663,12/28/2007,Mountain Tire Tube,Tires and Tubes,Accessories
572,SO63100,1,742.35,461.4448,2/7/2008,"Touring-3000 Yellow, 62",Touring Bikes,Bikes
480,SO74446,1,2.29,0.8565,7/17/2008,Patch Kit/8 Patches,Tires and Tubes,Accessories
225,SO74532,1,8.99,6.9223,7/19/2008,AWC Logo Cap,Caps,Clothing
540,SO51904,1,32.6,12.1924,8/8/2007,HL Road Tire,Tires and Tubes,Accessories
480,SO61832,1,2.29,0.8565,1/17/2008,Patch Kit/8 Patches,Tires and Tubes,Accessories
222,SO66154,1,34.99,13.0863,3/21/2008,"Sport-100 Helmet, Blue",Helmets,Accessories
477,SO74621,1,4.99,1.8663,7/23/2008,Water Bottle - 30 oz.,Bottles and Cages,Accessories
387,SO48215,1,1000.4375,605.6492,11/28/2006,"Road-550-W Yellow, 44",Road Bikes,Bikes
538,SO57426,1,21.49,8.0373,11/11/2007,LL Road Tire,Tires and Tubes,Accessories
485,SO63970,1,21.98,8.2205,2/18/2008,Fender Set - Mountain,Fenders,Accessories
465,SO55871,1,24.49,9.1593,10/17/2007,"Half-Finger Gloves, M",Gloves,Clothing
217,SO64364,1,34.99,13.0863,2/24/2008,"Sport-100 Helmet, Black",Helmets,Accessories
477,SO61906,1,4.99,1.8663,1/18/2008,Water Bottle - 30 oz.,Bottles and Cages,Accessories
222,SO63409,1,34.99,13.0863,2/9/2008,"Sport-100 Helmet, Blue",Helmets,Accessories
217,SO61645,1,34.99,13.0863,1/14/2008,"Sport-100 Helmet, Black",Helmets,Accessories
361,SO54801,1,2294.99,1251.9813,9/29/2007,"Mountain-200 Black, 42",Mountain Bikes,Bikes
478,SO61037,1,9.99,3.7363,1/6/2008,Mountain Bottle Cage,Bottles and Cages,Accessories
480,SO66895,1,2.29,0.8565,4/2/2008,Patch Kit/8 Patches,Tires and Tubes,Accessories
560,SO72912,1,1214.85,755.1508,6/21/2008,"Touring-2000 Blue, 60",Touring Bikes,Bikes
528,SO56574,1,4.99,1.8663,10/30/2007,Mountain Tire Tube,Tires and Tubes,Accessories
477,SO60688,1,4.99,1.8663,12/31/2007,Water Bottle - 30 oz.,Bottles and Cages,Accessories
217,SO68338,1,34.99,13.0863,4/22/2008,"Sport-100 Helmet, Black",Helmets,Accessories
487,SO72567,1,54.99,20.5663,6/16/2008,Hydration Pack - 70 oz.,Hydration Packs,Accessories
537,SO53157,1,35,13.09,9/2/2007,HL Mountain Tire,Tires and Tubes,Accessories
225,SO64460,1,8.99,6.9223,2/26/2008,AWC Logo Cap,Caps,Clothing
536,SO51939,1,29.99,11.2163,8/9/2007,ML Mountain Tire,Tires and Tubes,Accessories
225,SO73673,1,8.99,6.9223,7/1/2008,AWC Logo Cap,Caps,Clothing
528,SO57504,1,4.99,1.8663,11/13/2007,Mountain Tire Tube,Tires and Tubes,Accessories
582,SO60373,1,1700.99,1082.51,12/26/2007,"Road-350-W Yellow, 44",Road Bikes,Bikes
485,SO67880,1,21.98,8.2205,4/15/2008,Fender Set - Mountain,Fenders,Accessories
478,SO58152,1,9.99,3.7363,11/25/2007,Mountain Bottle Cage,Bottles and Cages,Accessories
588,SO62852,1,769.49,419.7784,2/3/2008,"Mountain-400-W Silver, 40",Mountain Bikes,Bikes
237,SO53421,1,49.99,38.4923,9/7/2007,"Long-Sleeve Logo Jersey, XL",Jerseys,Clothing
477,SO52052,1,4.99,1.8663,8/11/2007,Water Bottle - 30 oz.,Bottles and Cages,Accessories
484,SO66037,1,7.95,2.9733,3/19/2008,Bike Wash - Dissolver,Cleaners,Accessories
479,SO52923,1,8.99,3.3623,8/28/2007,Road Bottle Cage,Bottles and Cages,Accessories
598,SO59686,1,539.99,294.5797,12/16/2007,"Mountain-500 Black, 44",Mountain Bikes,Bikes
535,SO59451,1,24.99,9.3463,12/13/2007,LL Mountain Tire,Tires and Tubes,Accessories
582,SO70941,1,1700.99,1082.51,5/27/2008,"Road-350-W Yellow, 44",Road Bikes,Bikes
485,SO70731,1,21.98,8.2205,5/23/2008,Fender Set - Mountain,Fenders,Accessories
485,SO54978,1,21.98,8.2205,10/3/2007,Fender Set - Mountain,Fenders,Accessories
214,SO68878,1,34.99,13.0863,4/30/2008,"Sport-100 Helmet, Red",Helmets,Accessories
486,SO69143,1,159,59.466,5/4/2008,All-Purpose Bike Stand,Bike Stands,Accessories
378,SO70317,1,2443.35,1554.9479,5/18/2008,"Road-250 Black, 52",Road Bikes,Bikes
485,SO72105,1,21.98,8.2205,6/10/2008,Fender Set - Mountain,Fenders,Accessories
541,SO72356,1,28.99,10.8423,6/13/2008,Touring Tire,Tires and Tubes,Accessories
530,SO59351,1,4.99,1.8663,12/12/2007,Touring Tire Tube,Tires and Tubes,Accessories
536,SO60140,1,29.99,11.2163,12/23/2007,ML Mountain Tire,Tires and Tubes,Accessories
228,SO75059,1,49.99,38.4923,8/5/2008,"Long-Sleeve Logo Jersey, S",Jerseys,Clothing
467,SO66517,1,24.49,9.1593,3/27/2008,"Half-Finger Gloves, L",Gloves,Clothing
477,SO59361,1,4.99,1.8663,12/12/2007,Water Bottle - 30 oz.,Bottles and Cages,Accessories
222,SO64736,1,34.99,13.0863,3/1/2008,"Sport-100 Helmet, Blue",Helmets,Accessories
479,SO61723,1,8.99,3.3623,1/15/2008,Road Bottle Cage,Bottles and Cages,Accessories
359,SO60735,1,2294.99,1251.9813,1/1/2008,"Mountain-200 Black, 38",Mountain Bikes,Bikes
480,SO75018,1,2.29,0.8565,8/4/2008,Patch Kit/8 Patches,Tires and Tubes,Accessories
539,SO67152,1,24.99,9.3463,4/6/2008,ML Road Tire,Tires and Tubes,Accessories
535,SO72641,1,24.99,9.3463,6/18/2008,LL Mountain Tire,Tires and Tubes,Accessories
463,SO59322,1,24.49,9.1593,12/11/2007,"Half-Finger Gloves, S",Gloves,Clothing
530,SO65884,1,4.99,1.8663,3/17/2008,Touring Tire Tube,Tires and Tubes,Accessories
485,SO72142,1,21.98,8.2205,6/11/2008,Fender Set - Mountain,Fenders,Accessories
225,SO63649,1,8.99,6.9223,2/13/2008,AWC Logo Cap,Caps,Clothing
529,SO53019,1,3.99,1.4923,8/31/2007,Road Tire Tube,Tires and Tubes,Accessories
541,SO74340,1,28.99,10.8423,7/14/2008,Touring Tire,Tires and Tubes,Accessories
217,SO65942,1,34.99,13.0863,3/17/2008,"Sport-100 Helmet, Black",Helmets,Accessories
480,SO52201,1,2.29,0.8565,8/14/2007,Patch Kit/8 Patches,Tires and Tubes,Accessories
528,SO71317,1,4.99,1.8663,6/1/2008,Mountain Tire Tube,Tires and Tubes,Accessories
225,SO62029,1,8.99,6.9223,1/21/2008,AWC Logo Cap,Caps,Clothing
537,SO61895,1,35,13.09,1/18/2008,HL Mountain Tire,Tires and Tubes,Accessories
489,SO62094,1,53.99,41.5723,1/22/2008,"Short-Sleeve Classic Jersey, M",Jerseys,Clothing
217,SO53764,1,34.99,13.0863,9/10/2007,"Sport-100 Helmet, Black",Helmets,Accessories
537,SO73540,1,35,13.09,6/29/2008,HL Mountain Tire,Tires and Tubes,Accessories
231,SO71115,1,49.99,38.4923,5/29/2008,"Long-Sleeve Logo Jersey, M",Jerseys,Clothing
477,SO73156,1,4.99,1.8663,6/24/2008,Water Bottle - 30 oz.,Bottles and Cages,Accessories
347,SO44208,1,3399.99,1912.1544,9/24/2005,"Mountain-100 Silver, 48",Mountain Bikes,Bikes
222,SO74144,1,34.99,13.0863,7/7/2008,"Sport-100 Helmet, Blue",Helmets,Accessories
564,SO55553,1,2384.07,1481.9379,10/11/2007,"Touring-1000 Yellow, 60",Touring Bikes,Bikes
222,SO62114,1,34.99,13.0863,1/22/2008,"Sport-100 Helmet, Blue",Helmets,Accessories
540,SO66589,1,32.6,12.1924,3/28/2008,HL Road Tire,Tires and Tubes,Accessories
474,SO56092,1,69.99,26.1763,10/21/2007,"Women's Mountain Shorts, S",Shorts,Clothing
538,SO65915,1,21.49,8.0373,3/17/2008,LL Road Tire,Tires and Tubes,Accessories
479,SO73654,1,8.99,3.3623,7/1/2008,Road Bottle Cage,Bottles and Cages,Accessories
234,SO51340,1,49.99,38.4923,7/18/2007,"Long-Sleeve Logo Jersey, L",Jerseys,Clothing
536,SO60858,1,29.99,11.2163,1/3/2008,ML Mountain Tire,Tires and Tubes,Accessories
385,SO46676,1,1000.4375,605.6492,7/8/2006,"Road-550-W Yellow, 42",Road Bikes,Bikes
228,SO59419,1,49.99,38.4923,12/13/2007,"Long-Sleeve Logo Jersey, S",Jerseys,Clothing
485,SO53436,1,21.98,8.2205,9/7/2007,Fender Set - Mountain,Fenders,Accessories
480,SO67050,1,2.29,0.8565,4/4/2008,Patch Kit/8 Patches,Tires and Tubes,Accessories
374,SO51674,1,2443.35,1554.9479,8/7/2007,"Road-250 Black, 44",Road Bikes,Bikes
529,SO60487,1,3.99,1.4923,12/28/2007,Road Tire Tube,Tires and Tubes,Accessories
217,SO55987,1,34.99,13.0863,10/19/2007,"Sport-100 Helmet, Black",Helmets,Accessories
479,SO60892,1,8.99,3.3623,1/3/2008,Road Bottle Cage,Bottles and Cages,Accessories
363,SO67704,1,2294.99,1251.9813,4/13/2008,"Mountain-200 Black, 46",Mountain Bikes,Bikes
382,SO66692,1,1120.49,713.0798,3/29/2008,"Road-550-W Yellow, 38",Road Bikes,Bikes
478,SO57868,1,9.99,3.7363,11/20/2007,Mountain Bottle Cage,Bottles and Cages,Accessories
480,SO58797,1,2.29,0.8565,12/6/2007,Patch Kit/8 Patches,Tires and Tubes,Accessories
541,SO71295,1,28.99,10.8423,6/1/2008,Touring Tire,Tires and Tubes,Accessories
225,SO63628,1,8.99,6.9223,2/13/2008,AWC Logo Cap,Caps,Clothing
563,SO66368,1,2384.07,1481.9379,3/24/2008,"Touring-1000 Yellow, 54",Touring Bikes,Bikes
530,SO61930,1,4.99,1.8663,1/19/2008,Touring Tire Tube,Tires and Tubes,Accessories
536,SO59667,1,29.99,11.2163,12/16/2007,ML Mountain Tire,Tires and Tubes,Accessories
528,SO74555,1,4.99,1.8663,7/21/2008,Mountain Tire Tube,Tires and Tubes,Accessories
484,SO62715,1,7.95,2.9733,2/1/2008,Bike Wash - Dissolver,Cleaners,Accessories
225,SO70271,1,8.99,6.9223,5/17/2008,AWC Logo Cap,Caps,Clothing
312,SO44205,1,3578.27,2171.2942,9/23/2005,"Road-150 Red, 48",Road Bikes,Bikes
480,SO55749,1,2.29,0.8565,10/15/2007,Patch Kit/8 Patches,Tires and Tubes,Accessories
478,SO73152,1,9.99,3.7363,6/24/2008,Mountain Bottle Cage,Bottles and Cages,Accessories
480,SO60156,1,2.29,0.8565,12/23/2007,Patch Kit/8 Patches,Tires and Tubes,Accessories
530,SO68040,1,4.99,1.8663,4/18/2008,Touring Tire Tube,Tires and Tubes,Accessories
217,SO62066,1,34.99,13.0863,1/21/2008,"Sport-100 Helmet, Black",Helmets,Accessories
477,SO57472,1,4.99,1.8663,11/12/2007,Water Bottle - 30 oz.,Bottles and Cages,Accessories
480,SO54724,1,2.29,0.8565,9/28/2007,Patch Kit/8 Patches,Tires and Tubes,Accessories
479,SO73088,1,8.99,3.3623,6/23/2008,Road Bottle Cage,Bottles and Cages,Accessories
488,SO60113,1,53.99,41.5723,12/22/2007,"Short-Sleeve Classic Jersey, S",Jerseys,Clothing
489,SO68787,1,53.99,41.5723,4/29/2008,"Short-Sleeve Classic Jersey, M",Jerseys,Clothing
477,SO64214,1,4.99,1.8663,2/22/2008,Water Bottle - 30 oz.,Bottles and Cages,Accessories
539,SO53427,1,24.99,9.3463,9/7/2007,ML Road Tire,Tires and Tubes,Accessories
225,SO72542,1,8.99,6.9223,6/16/2008,AWC Logo Cap,Caps,Clothing
370,SO47508,1,2443.35,1518.7864,9/16/2006,"Road-250 Red, 52",Road Bikes,Bikes
477,SO64588,1,4.99,1.8663,2/27/2008,Water Bottle - 30 oz.,Bottles and Cages,Accessories
572,SO63671,1,742.35,461.4448,2/13/2008,"Touring-3000 Yellow, 62",Touring Bikes,Bikes
536,SO58478,1,29.99,11.2163,12/1/2007,ML Mountain Tire,Tires and Tubes,Accessories
477,SO75100,1,4.99,1.8663,8/7/2008,Water Bottle - 30 oz.,Bottles and Cages,Accessories
487,SO57517,1,54.99,20.5663,11/13/2007,Hydration Pack - 70 oz.,Hydration Packs,Accessories
228,SO62984,1,49.99,38.4923,2/5/2008,"Long-Sleeve Logo Jersey, S",Jerseys,Clothing
480,SO56119,1,2.29,0.8565,10/21/2007,Patch Kit/8 Patches,Tires and Tubes,Accessories
605,SO64673,1,539.99,343.6496,2/28/2008,"Road-750 Black, 48",Road Bikes,Bikes
479,SO64243,1,8.99,3.3623,2/22/2008,Road Bottle Cage,Bottles and Cages,Accessories
362,SO49668,1,2049.0982,1105.81,3/20/2007,"Mountain-200 Black, 46",Mountain Bikes,Bikes
479,SO57527,1,8.99,3.3623,11/13/2007,Road Bottle Cage,Bottles and Cages,Accessories
234,SO63021,1,49.99,38.4923,2/6/2008,"Long-Sleeve Logo Jersey, L",Jerseys,Clothing
485,SO62438,1,21.98,8.2205,1/27/2008,Fender Set - Mountain,Fenders,Accessories
