SalesOrderNumber,SalesOrderLineNumber,OrderQuantity,UnitPrice,UnitPriceDiscountPct,ProductStandardCost,ShipDate,MonthName,MonthNumber,Quarter,Year,RepLastName,EmployeeTitle,ProductName,BusinessType,ResellerName,SalesTerritoryRegion,SalesTerritoryCountry,SalesTerritoryGroup
SO43875,15,2,714.7043,0,617.0281,2/5/2011,February,2,1,2011,Reiter,Sales Representative,"HL Mountain Frame - Black, 42",Warehouse,Tread Industries,Southeast,United States,North America
SO43875,16,2,5.1865,0,5.7052,2/5/2011,February,2,1,2011,Reiter,Sales Representative,AWC Logo Cap,Warehouse,Tread Industries,Southeast,United States,North America
SO43875,17,2,2024.994,0,1898.0944,2/5/2011,February,2,1,2011,Reiter,Sales Representative,"Mountain-100 Black, 44",Warehouse,Tread Industries,Southeast,United States,North America
SO43875,18,3,28.8404,0,31.7244,2/5/2011,February,2,1,2011,Reiter,Sales Representative,"Long-Sleeve Logo Jersey, XL",Warehouse,Tread Industries,Southeast,United States,North America
SO43875,19,5,20.1865,0,12.0278,2/5/2011,February,2,1,2011,Reiter,Sales Representative,"Sport-100 Helmet, Black",Warehouse,Tread Industries,Southeast,United States,North America
SO43875,20,3,722.5949,0,623.8403,2/5/2011,February,2,1,2011,Reiter,Sales Representative,"HL Mountain Frame - Silver, 46",Warehouse,Tread Industries,Southeast,United States,North America
SO43875,21,2,28.8404,0,31.7244,2/5/2011,February,2,1,2011,Reiter,Sales Representative,"Long-Sleeve Logo Jersey, M",Warehouse,Tread Industries,Southeast,United States,North America
SO43876,1,2,419.4589,0,413.1463,2/5/2011,February,2,1,2011,Blythe,Sales Representative,"Road-650 Red, 44",Value Added Reseller,Active Transport Inc.,Northeast,United States,North America
SO43876,2,1,874.794,0,884.7083,2/5/2011,February,2,1,2011,Blythe,Sales Representative,"Road-450 Red, 52",Value Added Reseller,Active Transport Inc.,Northeast,United States,North America
SO43876,3,3,419.4589,0,413.1463,2/5/2011,February,2,1,2011,Blythe,Sales Representative,"Road-650 Red, 48",Value Added Reseller,Active Transport Inc.,Northeast,United States,North America
SO43876,4,2,874.794,0,884.7083,2/5/2011,February,2,1,2011,Blythe,Sales Representative,"Road-450 Red, 58",Value Added Reseller,Active Transport Inc.,Northeast,United States,North America
SO43876,5,2,183.9382,0,181.4857,2/5/2011,February,2,1,2011,Blythe,Sales Representative,"LL Road Frame - Red, 44",Value Added Reseller,Active Transport Inc.,Northeast,United States,North America
SO43876,6,2,419.4589,0,413.1463,2/5/2011,February,2,1,2011,Blythe,Sales Representative,"Road-650 Red, 62",Value Added Reseller,Active Transport Inc.,Northeast,United States,North America
SO43876,7,2,419.4589,0,413.1463,2/5/2011,February,2,1,2011,Blythe,Sales Representative,"Road-650 Black, 52",Value Added Reseller,Active Transport Inc.,Northeast,United States,North America
SO43876,8,2,183.9382,0,181.4857,2/5/2011,February,2,1,2011,Blythe,Sales Representative,"LL Road Frame - Red, 60",Value Added Reseller,Active Transport Inc.,Northeast,United States,North America
SO43877,1,4,28.8404,0,31.7244,2/5/2011,February,2,1,2011,Ansman-Wolfe,Sales Representative,"Long-Sleeve Logo Jersey, L",Value Added Reseller,Outdoor Sports Supply,Northwest,United States,North America
SO43877,2,2,20.1865,0,12.0278,2/5/2011,February,2,1,2011,Ansman-Wolfe,Sales Representative,"Sport-100 Helmet, Black",Value Added Reseller,Outdoor Sports Supply,Northwest,United States,North America
SO43877,3,5,5.7,0,3.3963,2/5/2011,February,2,1,2011,Ansman-Wolfe,Sales Representative,"Mountain Bike Socks, M",Value Added Reseller,Outdoor Sports Supply,Northwest,United States,North America
SO43877,4,3,2039.994,0,1912.1544,2/5/2011,February,2,1,2011,Ansman-Wolfe,Sales Representative,"Mountain-100 Silver, 38",Value Added Reseller,Outdoor Sports Supply,Northwest,United States,North America
SO43877,5,2,2024.994,0,1898.0944,2/5/2011,February,2,1,2011,Ansman-Wolfe,Sales Representative,"Mountain-100 Black, 38",Value Added Reseller,Outdoor Sports Supply,Northwest,United States,North America
SO43877,6,4,2039.994,0,1912.1544,2/5/2011,February,2,1,2011,Ansman-Wolfe,Sales Representative,"Mountain-100 Silver, 48",Value Added Reseller,Outdoor Sports Supply,Northwest,United States,North America
SO43877,7,1,2024.994,0,1898.0944,2/5/2011,February,2,1,2011,Ansman-Wolfe,Sales Representative,"Mountain-100 Black, 48",Value Added Reseller,Outdoor Sports Supply,Northwest,United States,North America
SO43877,8,1,28.8404,0,31.7244,2/5/2011,February,2,1,2011,Ansman-Wolfe,Sales Representative,"Long-Sleeve Logo Jersey, XL",Value Added Reseller,Outdoor Sports Supply,Northwest,United States,North America
SO43877,9,1,20.1865,0,12.0278,2/5/2011,February,2,1,2011,Ansman-Wolfe,Sales Representative,"Sport-100 Helmet, Blue",Value Added Reseller,Outdoor Sports Supply,Northwest,United States,North America
SO43877,10,2,20.1865,0,12.0278,2/5/2011,February,2,1,2011,Ansman-Wolfe,Sales Representative,"Sport-100 Helmet, Red",Value Added Reseller,Outdoor Sports Supply,Northwest,United States,North America
SO43878,1,1,2039.994,0,1912.1544,2/5/2011,February,2,1,2011,Blythe,Sales Representative,"Mountain-100 Silver, 42",Specialty Bike Shop,Only Bikes and Accessories,Northeast,United States,North America
SO43878,2,1,2039.994,0,1912.1544,2/5/2011,February,2,1,2011,Blythe,Sales Representative,"Mountain-100 Silver, 38",Specialty Bike Shop,Only Bikes and Accessories,Northeast,United States,North America
SO43879,1,3,419.4589,0,413.1463,2/5/2011,February,2,1,2011,Saraiva,Sales Representative,"Road-650 Red, 44",Warehouse,Designated Distributors,Canada,Canada,North America
SO43879,2,2,419.4589,0,413.1463,2/5/2011,February,2,1,2011,Saraiva,Sales Representative,"Road-650 Red, 48",Warehouse,Designated Distributors,Canada,Canada,North America
SO43879,3,3,419.4589,0,413.1463,2/5/2011,February,2,1,2011,Saraiva,Sales Representative,"Road-650 Red, 60",Warehouse,Designated Distributors,Canada,Canada,North America
SO43879,4,2,419.4589,0,413.1463,2/5/2011,February,2,1,2011,Saraiva,Sales Representative,"Road-650 Red, 52",Warehouse,Designated Distributors,Canada,Canada,North America
SO43879,5,2,28.8404,0,31.7244,2/5/2011,February,2,1,2011,Saraiva,Sales Representative,"Long-Sleeve Logo Jersey, L",Warehouse,Designated Distributors,Canada,Canada,North America
SO43879,6,4,183.9382,0,181.4857,2/5/2011,February,2,1,2011,Saraiva,Sales Representative,"LL Road Frame - Red, 44",Warehouse,Designated Distributors,Canada,Canada,North America
SO43879,7,4,28.8404,0,31.7244,2/5/2011,February,2,1,2011,Saraiva,Sales Representative,"Long-Sleeve Logo Jersey, M",Warehouse,Designated Distributors,Canada,Canada,North America
SO43879,8,4,419.4589,0,413.1463,2/5/2011,February,2,1,2011,Saraiva,Sales Representative,"Road-650 Black, 52",Warehouse,Designated Distributors,Canada,Canada,North America
SO43879,9,3,183.9382,0,181.4857,2/5/2011,February,2,1,2011,Saraiva,Sales Representative,"LL Road Frame - Red, 62",Warehouse,Designated Distributors,Canada,Canada,North America
SO43879,10,2,874.794,0,884.7083,2/5/2011,February,2,1,2011,Saraiva,Sales Representative,"Road-450 Red, 58",Warehouse,Designated Distributors,Canada,Canada,North America
SO43879,11,2,183.9382,0,181.4857,2/5/2011,February,2,1,2011,Saraiva,Sales Representative,"LL Road Frame - Red, 48",Warehouse,Designated Distributors,Canada,Canada,North America
SO43879,12,1,28.8404,0,31.7244,2/5/2011,February,2,1,2011,Saraiva,Sales Representative,"Long-Sleeve Logo Jersey, XL",Warehouse,Designated Distributors,Canada,Canada,North America
SO43879,13,2,419.4589,0,413.1463,2/5/2011,February,2,1,2011,Saraiva,Sales Representative,"Road-650 Black, 60",Warehouse,Designated Distributors,Canada,Canada,North America
SO43879,14,3,419.4589,0,413.1463,2/5/2011,February,2,1,2011,Saraiva,Sales Representative,"Road-650 Black, 58",Warehouse,Designated Distributors,Canada,Canada,North America
SO43879,15,3,183.9382,0,181.4857,2/5/2011,February,2,1,2011,Saraiva,Sales Representative,"LL Road Frame - Red, 60",Warehouse,Designated Distributors,Canada,Canada,North America
SO43879,16,1,419.4589,0,413.1463,2/5/2011,February,2,1,2011,Saraiva,Sales Representative,"Road-650 Black, 44",Warehouse,Designated Distributors,Canada,Canada,North America
SO43879,17,5,20.1865,0,12.0278,2/5/2011,February,2,1,2011,Saraiva,Sales Representative,"Sport-100 Helmet, Black",Warehouse,Designated Distributors,Canada,Canada,North America
SO43879,18,3,874.794,0,884.7083,2/5/2011,February,2,1,2011,Saraiva,Sales Representative,"Road-450 Red, 52",Warehouse,Designated Distributors,Canada,Canada,North America
SO43879,19,1,874.794,0,884.7083,2/5/2011,February,2,1,2011,Saraiva,Sales Representative,"Road-450 Red, 44",Warehouse,Designated Distributors,Canada,Canada,North America
SO43879,20,3,178.5808,0,176.1997,2/5/2011,February,2,1,2011,Saraiva,Sales Representative,"LL Road Frame - Black, 52",Warehouse,Designated Distributors,Canada,Canada,North America
SO43879,21,2,874.794,0,884.7083,2/5/2011,February,2,1,2011,Saraiva,Sales Representative,"Road-450 Red, 60",Warehouse,Designated Distributors,Canada,Canada,North America
SO43879,22,4,20.1865,0,12.0278,2/5/2011,February,2,1,2011,Saraiva,Sales Representative,"Sport-100 Helmet, Red",Warehouse,Designated Distributors,Canada,Canada,North America
SO43879,23,5,20.1865,0,12.0278,2/5/2011,February,2,1,2011,Saraiva,Sales Representative,"Sport-100 Helmet, Blue",Warehouse,Designated Distributors,Canada,Canada,North America
SO43879,24,5,178.5808,0,176.1997,2/5/2011,February,2,1,2011,Saraiva,Sales Representative,"LL Road Frame - Black, 58",Warehouse,Designated Distributors,Canada,Canada,North America
SO43879,25,1,2146.962,0,2171.2942,2/5/2011,February,2,1,2011,Saraiva,Sales Representative,"Road-150 Red, 56",Warehouse,Designated Distributors,Canada,Canada,North America
SO43879,26,13,5.0136,0.02,5.7052,2/5/2011,February,2,1,2011,Saraiva,Sales Representative,AWC Logo Cap,Warehouse,Designated Distributors,Canada,Canada,North America
SO43880,1,3,419.4589,0,413.1463,2/5/2011,February,2,1,2011,Vargas,Sales Representative,"Road-650 Red, 60",Warehouse,Primary Bike Distributors,Canada,Canada,North America
SO43880,2,2,874.794,0,884.7083,2/5/2011,February,2,1,2011,Vargas,Sales Representative,"Road-450 Red, 60",Warehouse,Primary Bike Distributors,Canada,Canada,North America
SO43880,3,3,419.4589,0,413.1463,2/5/2011,February,2,1,2011,Vargas,Sales Representative,"Road-650 Red, 44",Warehouse,Primary Bike Distributors,Canada,Canada,North America
SO43880,4,3,419.4589,0,413.1463,2/5/2011,February,2,1,2011,Vargas,Sales Representative,"Road-650 Black, 52",Warehouse,Primary Bike Distributors,Canada,Canada,North America
SO43880,5,1,419.4589,0,413.1463,2/5/2011,February,2,1,2011,Vargas,Sales Representative,"Road-650 Black, 60",Warehouse,Primary Bike Distributors,Canada,Canada,North America
SO43880,6,1,178.5808,0,176.1997,2/5/2011,February,2,1,2011,Vargas,Sales Representative,"LL Road Frame - Black, 52",Warehouse,Primary Bike Distributors,Canada,Canada,North America
SO43880,7,1,356.898,0,352.1394,2/5/2011,February,2,1,2011,Vargas,Sales Representative,"ML Road Frame - Red, 48",Warehouse,Primary Bike Distributors,Canada,Canada,North America
SO43880,8,2,2146.962,0,2171.2942,2/5/2011,February,2,1,2011,Vargas,Sales Representative,"Road-150 Red, 56",Warehouse,Primary Bike Distributors,Canada,Canada,North America
SO43880,9,2,874.794,0,884.7083,2/5/2011,February,2,1,2011,Vargas,Sales Representative,"Road-450 Red, 44",Warehouse,Primary Bike Distributors,Canada,Canada,North America
SO43880,10,2,183.9382,0,181.4857,2/5/2011,February,2,1,2011,Vargas,Sales Representative,"LL Road Frame - Red, 44",Warehouse,Primary Bike Distributors,Canada,Canada,North America
SO43880,11,2,874.794,0,884.7083,2/5/2011,February,2,1,2011,Vargas,Sales Representative,"Road-450 Red, 52",Warehouse,Primary Bike Distributors,Canada,Canada,North America
SO43880,12,1,419.4589,0,413.1463,2/5/2011,February,2,1,2011,Vargas,Sales Representative,"Road-650 Red, 52",Warehouse,Primary Bike Distributors,Canada,Canada,North America
SO43880,13,1,419.4589,0,413.1463,2/5/2011,February,2,1,2011,Vargas,Sales Representative,"Road-650 Black, 44",Warehouse,Primary Bike Distributors,Canada,Canada,North America
SO43881,1,2,2024.994,0,1898.0944,2/5/2011,February,2,1,2011,Carson,Sales Representative,"Mountain-100 Black, 42",Value Added Reseller,Great Bicycle Supply,Central,United States,North America
SO43881,2,2,2024.994,0,1898.0944,2/5/2011,February,2,1,2011,Carson,Sales Representative,"Mountain-100 Black, 48",Value Added Reseller,Great Bicycle Supply,Central,United States,North America
SO43881,3,5,2039.994,0,1912.1544,2/5/2011,February,2,1,2011,Carson,Sales Representative,"Mountain-100 Silver, 42",Value Added Reseller,Great Bicycle Supply,Central,United States,North America
SO43881,4,3,2039.994,0,1912.1544,2/5/2011,February,2,1,2011,Carson,Sales Representative,"Mountain-100 Silver, 48",Value Added Reseller,Great Bicycle Supply,Central,United States,North America
SO43881,5,3,2024.994,0,1898.0944,2/5/2011,February,2,1,2011,Carson,Sales Representative,"Mountain-100 Black, 44",Value Added Reseller,Great Bicycle Supply,Central,United States,North America
SO43881,6,2,28.8404,0,31.7244,2/5/2011,February,2,1,2011,Carson,Sales Representative,"Long-Sleeve Logo Jersey, M",Value Added Reseller,Great Bicycle Supply,Central,United States,North America
SO43881,7,4,2039.994,0,1912.1544,2/5/2011,February,2,1,2011,Carson,Sales Representative,"Mountain-100 Silver, 44",Value Added Reseller,Great Bicycle Supply,Central,United States,North America
SO43881,8,21,5.225,0.05,3.3963,2/5/2011,February,2,1,2011,Carson,Sales Representative,"Mountain Bike Socks, M",Value Added Reseller,Great Bicycle Supply,Central,United States,North America
SO43882,1,1,2024.994,0,1898.0944,2/5/2011,February,2,1,2011,Saraiva,Sales Representative,"Mountain-100 Black, 48",Specialty Bike Shop,Scratch-Resistant Finishes Company,Canada,Canada,North America
SO43883,1,2,183.9382,0,181.4857,2/5/2011,February,2,1,2011,Blythe,Sales Representative,"LL Road Frame - Red, 48",Warehouse,Lease-a-Bike Shop,Northeast,United States,North America
SO43883,2,1,356.898,0,352.1394,2/5/2011,February,2,1,2011,Blythe,Sales Representative,"ML Road Frame - Red, 48",Warehouse,Lease-a-Bike Shop,Northeast,United States,North America
SO43883,3,2,419.4589,0,413.1463,2/5/2011,February,2,1,2011,Blythe,Sales Representative,"Road-650 Red, 48",Warehouse,Lease-a-Bike Shop,Northeast,United States,North America
SO43883,4,1,419.4589,0,413.1463,2/5/2011,February,2,1,2011,Blythe,Sales Representative,"Road-650 Black, 44",Warehouse,Lease-a-Bike Shop,Northeast,United States,North America
SO43883,5,2,419.4589,0,413.1463,2/5/2011,February,2,1,2011,Blythe,Sales Representative,"Road-650 Black, 52",Warehouse,Lease-a-Bike Shop,Northeast,United States,North America
SO43883,6,2,5.1865,0,5.7052,2/5/2011,February,2,1,2011,Blythe,Sales Representative,AWC Logo Cap,Warehouse,Lease-a-Bike Shop,Northeast,United States,North America
SO43883,7,2,419.4589,0,413.1463,2/5/2011,February,2,1,2011,Blythe,Sales Representative,"Road-650 Red, 60",Warehouse,Lease-a-Bike Shop,Northeast,United States,North America
SO43883,8,1,178.5808,0,176.1997,2/5/2011,February,2,1,2011,Blythe,Sales Representative,"LL Road Frame - Black, 58",Warehouse,Lease-a-Bike Shop,Northeast,United States,North America
SO43883,9,1,183.9382,0,181.4857,2/5/2011,February,2,1,2011,Blythe,Sales Representative,"LL Road Frame - Red, 44",Warehouse,Lease-a-Bike Shop,Northeast,United States,North America
SO43883,10,3,178.5808,0,176.1997,2/5/2011,February,2,1,2011,Blythe,Sales Representative,"LL Road Frame - Black, 52",Warehouse,Lease-a-Bike Shop,Northeast,United States,North America
SO43883,11,1,2146.962,0,2171.2942,2/5/2011,February,2,1,2011,Blythe,Sales Representative,"Road-150 Red, 62",Warehouse,Lease-a-Bike Shop,Northeast,United States,North America
SO43883,12,3,419.4589,0,413.1463,2/5/2011,February,2,1,2011,Blythe,Sales Representative,"Road-650 Red, 44",Warehouse,Lease-a-Bike Shop,Northeast,United States,North America
SO43883,13,3,874.794,0,884.7083,2/5/2011,February,2,1,2011,Blythe,Sales Representative,"Road-450 Red, 52",Warehouse,Lease-a-Bike Shop,Northeast,United States,North America
SO43883,14,2,874.794,0,884.7083,2/5/2011,February,2,1,2011,Blythe,Sales Representative,"Road-450 Red, 58",Warehouse,Lease-a-Bike Shop,Northeast,United States,North America
SO43883,15,2,419.4589,0,413.1463,2/5/2011,February,2,1,2011,Blythe,Sales Representative,"Road-650 Red, 62",Warehouse,Lease-a-Bike Shop,Northeast,United States,North America
SO43883,16,2,2146.962,0,2171.2942,2/5/2011,February,2,1,2011,Blythe,Sales Representative,"Road-150 Red, 56",Warehouse,Lease-a-Bike Shop,Northeast,United States,North America
SO43883,17,2,419.4589,0,413.1463,2/5/2011,February,2,1,2011,Blythe,Sales Representative,"Road-650 Black, 58",Warehouse,Lease-a-Bike Shop,Northeast,United States,North America
SO43884,1,3,714.7043,0,617.0281,2/5/2011,February,2,1,2011,Carson,Sales Representative,"HL Mountain Frame - Black, 38",Warehouse,Hardware Components,Central,United States,North America
SO43884,2,4,20.1865,0,12.0278,2/5/2011,February,2,1,2011,Carson,Sales Representative,"Sport-100 Helmet, Black",Warehouse,Hardware Components,Central,United States,North America
SO43884,3,3,809.76,0,699.0928,2/5/2011,February,2,1,2011,Carson,Sales Representative,"HL Mountain Frame - Black, 48",Warehouse,Hardware Components,Central,United States,North America
SO43884,4,10,28.8404,0,31.7244,2/5/2011,February,2,1,2011,Carson,Sales Representative,"Long-Sleeve Logo Jersey, L",Warehouse,Hardware Components,Central,United States,North America
SO43884,5,10,2024.994,0,1898.0944,2/5/2011,February,2,1,2011,Carson,Sales Representative,"Mountain-100 Black, 44",Warehouse,Hardware Components,Central,United States,North America
SO43884,6,5,2024.994,0,1898.0944,2/5/2011,February,2,1,2011,Carson,Sales Representative,"Mountain-100 Black, 42",Warehouse,Hardware Components,Central,United States,North America
SO43884,7,5,2039.994,0,1912.1544,2/5/2011,February,2,1,2011,Carson,Sales Representative,"Mountain-100 Silver, 44",Warehouse,Hardware Components,Central,United States,North America
